Sensor,Time,Date,Flow,Occupancy,Vehicles Entered,Speed,Harmonic Mean Speed,Length,Vehicles Contributed,Label
OStart Points,3540.0,2025-01-01,90.0,2.615,1.5,10.775,10.775,7.275,1.5,0
Start Points,3600.0,2025-01-01,40.0,0.6,0.6666666666666666,2.4266666666666663,2.4233333333333333,1.0,0.6666666666666666,0
Mid Points,3600.0,2025-01-01,40.0,0.7000000000000001,0.6666666666666666,3.8166666666666664,3.813333333333333,2.1666666666666665,0.6666666666666666,0
End Points,3600.0,2025-01-01,20.0,0.41333333333333333,0.3333333333333333,1.5666666666666667,1.5666666666666667,1.0,0.3333333333333333,0
OStart Points,3600.0,2025-01-01,30.0,1.375,0.5,3.14,3.14,5.5,0.5,0
Start Points,3660.0,2025-01-01,80.0,3.8366666666666664,2.3333333333333335,4.63,4.403333333333333,4.556666666666667,1.3333333333333333,0
Mid Points,3660.0,2025-01-01,80.0,1.8066666666666666,1.6666666666666667,2.91,1.1566666666666665,1.9333333333333333,1.3333333333333333,0
End Points,3660.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,3660.0,2025-01-01,150.0,4.48,2.5,2.92,2.88,3.12,2.5,0
Start Points,3720.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,3720.0,2025-01-01,40.0,0.45,0.6666666666666666,3.47,3.4499999999999997,1.0,0.6666666666666666,0
End Points,3720.0,2025-01-01,20.0,1.2633333333333334,0.3333333333333333,1.0899999999999999,1.0899999999999999,3.3333333333333335,0.3333333333333333,0
OStart Points,3720.0,2025-01-01,90.0,2.255,1.5,9.47,9.46,8.5,1.5,0
Start Points,3780.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,3780.0,2025-01-01,40.0,0.4633333333333334,0.6666666666666666,7.683333333333333,7.683333333333333,3.0,0.6666666666666666,0
End Points,3780.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,3780.0,2025-01-01,30.0,0.68,0.5,2.56,2.56,2.0,0.5,0
Start Points,3840.0,2025-01-01,20.0,0.21333333333333335,0.3333333333333333,3.6833333333333336,3.6833333333333336,1.0,0.3333333333333333,0
Mid Points,3840.0,2025-01-01,60.0,1.05,1.0,7.903333333333333,7.846666666666667,4.166666666666667,1.0,0
End Points,3840.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,3840.0,2025-01-01,60.0,2.01,1.0,3.04,3.04,3.75,1.0,0
Start Points,3900.0,2025-01-01,20.0,1.3866666666666667,0.6666666666666666,1.4166666666666667,1.4166666666666667,3.3333333333333335,0.3333333333333333,0
Mid Points,3900.0,2025-01-01,20.0,0.49333333333333335,0.3333333333333333,3.83,3.83,3.3333333333333335,0.3333333333333333,0
End Points,3900.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,3900.0,2025-01-01,30.0,1.355,0.5,3.195,3.195,5.5,0.5,0
Start Points,3960.0,2025-01-01,20.0,1.3366666666666667,0.6666666666666666,1.4466666666666665,1.4466666666666665,3.3333333333333335,0.3333333333333333,0
Mid Points,3960.0,2025-01-01,20.0,0.22999999999999998,0.3333333333333333,3.3533333333333335,3.3533333333333335,1.0,0.3333333333333333,0
End Points,3960.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,3960.0,2025-01-01,30.0,0.83,0.5,2.01,2.01,2.0,0.5,0
Start Points,4020.0,2025-01-01,20.0,0.31666666666666665,0.3333333333333333,2.2433333333333336,2.2433333333333336,1.0,0.3333333333333333,0
Mid Points,4020.0,2025-01-01,40.0,0.6966666666666667,0.6666666666666666,3.783333333333333,3.78,2.1666666666666665,0.6666666666666666,0
End Points,4020.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4020.0,2025-01-01,30.0,1.38,0.5,3.125,3.125,5.5,0.5,0
Start Points,4080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,4080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,4080.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4080.0,2025-01-01,90.0,1.835,1.5,10.28,9.445,6.75,1.5,0
Start Points,4140.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,4140.0,2025-01-01,20.0,0.38999999999999996,0.3333333333333333,2.6933333333333334,2.6933333333333334,1.7,0.3333333333333333,0
End Points,4140.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4140.0,2025-01-01,60.0,1.505,1.0,9.485,9.485,7.1,1.0,0
Start Points,4200.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,4200.0,2025-01-01,20.0,0.22999999999999998,0.3333333333333333,3.3866666666666667,3.3866666666666667,1.0,0.3333333333333333,0
End Points,4200.0,2025-01-01,40.0,0.8966666666666666,0.6666666666666666,1.8766666666666667,1.8633333333333333,1.3499999999999999,0.6666666666666666,0
OStart Points,4200.0,2025-01-01,30.0,0.68,0.5,2.57,2.57,2.0,0.5,0
Start Points,4260.0,2025-01-01,60.0,2.3866666666666667,1.3333333333333333,8.393333333333333,8.393333333333333,9.666666666666666,1.0,0
Mid Points,4260.0,2025-01-01,60.0,1.1900000000000002,1.0,8.816666666666668,8.816666666666668,5.333333333333333,1.0,0
End Points,4260.0,2025-01-01,20.0,0.54,0.3333333333333333,1.76,1.76,1.7,0.3333333333333333,0
OStart Points,4260.0,2025-01-01,60.0,1.86,1.0,4.6,4.115,4.275,1.0,0
Start Points,4320.0,2025-01-01,20.0,1.32,0.6666666666666666,1.6733333333333331,1.6733333333333331,3.3333333333333335,0.3333333333333333,0
Mid Points,4320.0,2025-01-01,20.0,0.49,0.3333333333333333,3.876666666666667,3.876666666666667,3.3333333333333335,0.3333333333333333,0
End Points,4320.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4320.0,2025-01-01,60.0,2.82,1.0,3.05,3.05,5.5,1.0,0
Start Points,4380.0,2025-01-01,40.0,2.4099999999999997,1.3333333333333333,1.4733333333333334,1.4666666666666668,2.516666666666667,0.6666666666666666,0
Mid Points,4380.0,2025-01-01,20.0,0.27666666666666667,0.3333333333333333,4.083333333333333,4.083333333333333,1.7,0.3333333333333333,0
End Points,4380.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4380.0,2025-01-01,60.0,1.235,1.0,2.41,2.2,1.8250000000000002,1.0,0
Start Points,4440.0,2025-01-01,20.0,0.45,0.3333333333333333,2.2466666666666666,2.2466666666666666,1.7,0.3333333333333333,0
Mid Points,4440.0,2025-01-01,40.0,0.7866666666666666,0.6666666666666666,3.8166666666666664,3.8166666666666664,2.516666666666667,0.6666666666666666,0
End Points,4440.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4440.0,2025-01-01,60.0,2.265,1.0,2.97,2.955,4.275,1.0,0
Start Points,4500.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,4500.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,4500.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4500.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,4560.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,4560.0,2025-01-01,80.0,1.68,1.3333333333333333,2.7466666666666666,2.6933333333333334,1.9333333333333333,1.3333333333333333,0
End Points,4560.0,2025-01-01,20.0,0.54,0.3333333333333333,1.7699999999999998,1.7699999999999998,1.7,0.3333333333333333,0
OStart Points,4560.0,2025-01-01,90.0,2.525,1.5,2.66,2.6,2.7,1.5,0
Start Points,4620.0,2025-01-01,60.0,2.356666666666667,1.3333333333333333,5.046666666666667,5.04,6.5,1.0,0
Mid Points,4620.0,2025-01-01,40.0,0.9899999999999999,0.6666666666666666,8.656666666666666,8.656666666666666,7.666666666666667,0.6666666666666666,0
End Points,4620.0,2025-01-01,20.0,0.49,0.3333333333333333,3.856666666666667,3.856666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,4620.0,2025-01-01,90.0,3.275,1.5,10.965,10.965,9.55,1.5,0
Start Points,4680.0,2025-01-01,20.0,0.25666666666666665,0.3333333333333333,2.9299999999999997,2.9299999999999997,1.0,0.3333333333333333,0
Mid Points,4680.0,2025-01-01,40.0,0.37999999999999995,0.6666666666666666,4.263333333333333,4.19,1.0,0.6666666666666666,0
End Points,4680.0,2025-01-01,40.0,0.51,0.6666666666666666,1.93,1.93,0.5333333333333333,0.6666666666666666,0
OStart Points,4680.0,2025-01-01,60.0,1.285,1.0,2.795,2.745,2.0,1.0,0
Start Points,4740.0,2025-01-01,80.0,4.053333333333334,2.3333333333333335,5.066666666666666,5.043333333333333,4.79,1.3333333333333333,0
Mid Points,4740.0,2025-01-01,40.0,0.7866666666666666,0.6666666666666666,3.8166666666666664,3.8166666666666664,2.516666666666667,0.6666666666666666,0
End Points,4740.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4740.0,2025-01-01,90.0,2.61,1.5,4.12,3.6449999999999996,3.5149999999999997,1.5,0
Start Points,4800.0,2025-01-01,80.0,3.686666666666667,2.6666666666666665,0.6133333333333333,0.4166666666666667,1.3499999999999999,1.3333333333333333,0
Mid Points,4800.0,2025-01-01,120.0,1.6566666666666665,2.0,4.013333333333333,4.003333333333333,1.6233333333333333,2.0,0
End Points,4800.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4800.0,2025-01-01,180.0,4.725,3.0,3.24,3.225,2.935,3.0,0
Start Points,4860.0,2025-01-01,20.0,0.6666666666666666,0.6666666666666666,0.013333333333333345,0.013333333333333345,0.06666666666666672,0.3333333333333333,0
Mid Points,4860.0,2025-01-01,40.0,0.5466666666666666,0.6666666666666666,3.466666666666667,3.4566666666666666,1.3499999999999999,0.6666666666666666,0
End Points,4860.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4860.0,2025-01-01,60.0,1.635,1.0,2.56,2.525,2.525,1.0,0
Start Points,4920.0,2025-01-01,20.0,1.4000000000000001,0.6666666666666666,1.2433333333333334,1.2433333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,4920.0,2025-01-01,40.0,0.59,0.6666666666666666,3.5533333333333332,3.52,1.7,0.6666666666666666,0
End Points,4920.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,4920.0,2025-01-01,30.0,0.36,0.5,2.04,2.04,0.6000000000000001,0.5,0
Start Points,4980.0,2025-01-01,40.0,1.3766666666666667,1.0,3.6533333333333338,3.6533333333333338,3.6999999999999997,0.6666666666666666,0
Mid Points,4980.0,2025-01-01,40.0,0.4666666666666666,0.6666666666666666,4.083333333333333,4.053333333333334,1.3499999999999999,0.6666666666666666,0
End Points,4980.0,2025-01-01,20.0,0.9066666666666667,0.3333333333333333,1.7833333333333332,1.7833333333333332,3.3333333333333335,0.3333333333333333,0
OStart Points,4980.0,2025-01-01,60.0,2.24,1.0,3.08,3.08,4.275,1.0,0
Start Points,5040.0,2025-01-01,80.0,3.3799999999999994,2.3333333333333335,4.343333333333334,4.25,3.776666666666667,1.3333333333333333,0
Mid Points,5040.0,2025-01-01,20.0,0.21333333333333335,0.3333333333333333,3.6466666666666665,3.6466666666666665,1.0,0.3333333333333333,0
End Points,5040.0,2025-01-01,20.0,1.0366666666666666,0.3333333333333333,1.4800000000000002,1.4800000000000002,3.3333333333333335,0.3333333333333333,0
OStart Points,5040.0,2025-01-01,90.0,1.595,1.5,4.24,3.75,2.35,1.5,0
Start Points,5100.0,2025-01-01,20.0,1.3566666666666667,0.6666666666666666,1.43,1.43,3.3333333333333335,0.3333333333333333,0
Mid Points,5100.0,2025-01-01,80.0,1.4066666666666665,1.3333333333333333,3.8333333333333335,3.83,2.1666666666666665,1.3333333333333333,0
End Points,5100.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5100.0,2025-01-01,120.0,4.325,2.0,2.695,2.65,3.75,2.0,0
Start Points,5160.0,2025-01-01,20.0,0.7633333333333333,0.3333333333333333,2.25,2.25,3.3333333333333335,0.3333333333333333,0
Mid Points,5160.0,2025-01-01,40.0,0.6266666666666666,0.6666666666666666,3.08,2.9133333333333336,1.7,0.6666666666666666,0
End Points,5160.0,2025-01-01,20.0,0.8166666666666668,0.3333333333333333,2.0500000000000003,2.0500000000000003,3.3333333333333335,0.3333333333333333,0
OStart Points,5160.0,2025-01-01,90.0,2.58,1.5,9.655,9.555,9.55,1.5,0
Start Points,5220.0,2025-01-01,20.0,0.25666666666666665,0.3333333333333333,2.9600000000000004,2.9600000000000004,1.0,0.3333333333333333,0
Mid Points,5220.0,2025-01-01,20.0,0.6666666666666666,0.3333333333333333,2.6733333333333333,2.6733333333333333,3.3333333333333335,0.3333333333333333,0
End Points,5220.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5220.0,2025-01-01,60.0,2.015,1.0,3.145,3.125,3.75,1.0,0
Start Points,5280.0,2025-01-01,20.0,1.0,0.6666666666666666,1.62,1.62,1.7,0.3333333333333333,0
Mid Points,5280.0,2025-01-01,40.0,0.4466666666666667,0.6666666666666666,4.3533333333333335,4.3533333333333335,1.3499999999999999,0.6666666666666666,0
End Points,5280.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5280.0,2025-01-01,60.0,1.375,1.0,3.185,3.185,2.525,1.0,0
Start Points,5340.0,2025-01-01,80.0,3.1466666666666665,2.0,8.266666666666666,8.263333333333334,7.216666666666666,1.3333333333333333,0
Mid Points,5340.0,2025-01-01,60.0,1.0533333333333335,1.0,3.9966666666666666,3.986666666666667,2.2433333333333336,1.0,0
End Points,5340.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5340.0,2025-01-01,60.0,2.365,1.5,3.165,3.165,4.275,1.0,0
Start Points,5400.0,2025-01-01,60.0,2.4499999999999997,1.3333333333333333,4.726666666666667,4.716666666666666,6.5,1.0,0
Mid Points,5400.0,2025-01-01,60.0,0.9033333333333333,1.0,8.703333333333333,8.686666666666666,5.333333333333333,1.0,0
End Points,5400.0,2025-01-01,20.0,0.49333333333333335,0.3333333333333333,3.83,3.83,3.3333333333333335,0.3333333333333333,0
OStart Points,5400.0,2025-01-01,60.0,1.415,0.5,2.64,2.6,2.525,1.0,0
Start Points,5460.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,5460.0,2025-01-01,20.0,0.49666666666666665,0.3333333333333333,3.8200000000000003,3.8200000000000003,3.3333333333333335,0.3333333333333333,0
End Points,5460.0,2025-01-01,20.0,0.19666666666666666,0.3333333333333333,1.42,1.42,0.06666666666666672,0.3333333333333333,0
OStart Points,5460.0,2025-01-01,60.0,1.98,1.0,3.055,3.055,3.75,1.0,0
Start Points,5520.0,2025-01-01,20.0,0.6733333333333333,0.6666666666666666,0.0033333333333332624,0.0033333333333332624,0.06666666666666672,0.3333333333333333,0
Mid Points,5520.0,2025-01-01,40.0,1.0066666666666666,0.6666666666666666,2.8633333333333333,2.8633333333333333,2.516666666666667,0.6666666666666666,0
End Points,5520.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5520.0,2025-01-01,60.0,2.295,1.0,2.975,2.975,4.275,1.0,0
Start Points,5580.0,2025-01-01,40.0,1.6366666666666667,1.0,4.96,4.96,5.333333333333333,0.6666666666666666,0
Mid Points,5580.0,2025-01-01,60.0,0.5133333333333333,1.0,3.64,3.6,0.6900000000000001,1.0,0
End Points,5580.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5580.0,2025-01-01,90.0,1.545,1.5,2.73,2.715,1.5350000000000001,1.5,0
Start Points,5640.0,2025-01-01,20.0,1.3066666666666666,0.6666666666666666,1.6500000000000001,1.6500000000000001,3.3333333333333335,0.3333333333333333,0
Mid Points,5640.0,2025-01-01,40.0,0.98,0.6666666666666666,3.8699999999999997,3.8699999999999997,3.3333333333333335,0.6666666666666666,0
End Points,5640.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5640.0,2025-01-01,30.0,1.4,0.5,3.075,3.075,5.5,0.5,0
Start Points,5700.0,2025-01-01,40.0,0.62,0.6666666666666666,2.3166666666666664,2.3166666666666664,1.0,0.6666666666666666,0
Mid Points,5700.0,2025-01-01,60.0,0.7933333333333333,1.0,8.540000000000001,8.446666666666667,3.35,1.0,0
End Points,5700.0,2025-01-01,20.0,0.19666666666666666,0.3333333333333333,4.03,4.03,1.0,0.3333333333333333,0
OStart Points,5700.0,2025-01-01,60.0,2.49,1.0,2.66,2.65,4.275,1.0,0
Start Points,5760.0,2025-01-01,60.0,3.2133333333333334,1.6666666666666667,4.653333333333333,4.653333333333333,6.033333333333334,1.0,0
Mid Points,5760.0,2025-01-01,80.0,1.7166666666666668,1.3333333333333333,8.4,8.216666666666667,5.489999999999999,1.3333333333333333,0
End Points,5760.0,2025-01-01,40.0,1.1866666666666668,0.6666666666666666,6.956666666666667,6.956666666666667,6.033333333333334,0.6666666666666666,0
OStart Points,5760.0,2025-01-01,90.0,2.76,1.5,2.835,2.82,3.165,1.5,0
Start Points,5820.0,2025-01-01,40.0,1.6000000000000003,1.0,5.573333333333333,5.573333333333333,5.333333333333333,0.6666666666666666,0
Mid Points,5820.0,2025-01-01,20.0,0.19999999999999998,0.3333333333333333,3.9966666666666666,3.9966666666666666,1.0,0.3333333333333333,0
End Points,5820.0,2025-01-01,20.0,0.8933333333333334,0.3333333333333333,1.82,1.82,3.3333333333333335,0.3333333333333333,0
OStart Points,5820.0,2025-01-01,90.0,3.015,1.5,2.93,2.885,3.5149999999999997,1.5,0
Start Points,5880.0,2025-01-01,40.0,2.396666666666667,1.3333333333333333,1.2166666666666668,1.21,2.516666666666667,0.6666666666666666,0
Mid Points,5880.0,2025-01-01,40.0,0.9533333333333333,1.0,3.6333333333333333,3.6133333333333333,2.1666666666666665,0.6666666666666666,0
End Points,5880.0,2025-01-01,20.0,0.35333333333333333,0.3333333333333333,1.9633333333333332,1.9633333333333332,1.0,0.3333333333333333,0
OStart Points,5880.0,2025-01-01,60.0,2.025,1.0,2.92,2.905,3.75,1.0,0
Start Points,5940.0,2025-01-01,80.0,2.6033333333333335,2.0,5.06,5.01,3.6999999999999997,1.3333333333333333,0
Mid Points,5940.0,2025-01-01,100.0,1.33,1.3333333333333333,3.6166666666666667,3.486666666666667,1.7466666666666668,1.6666666666666667,0
End Points,5940.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,5940.0,2025-01-01,120.0,4.04,2.0,2.73,2.715,3.4,2.0,0
Start Points,6000.0,2025-01-01,40.0,1.6033333333333335,1.0,5.786666666666666,5.786666666666666,5.333333333333333,0.6666666666666666,0
Mid Points,6000.0,2025-01-01,60.0,1.0466666666666666,1.0,3.53,3.483333333333333,2.01,1.0,0
End Points,6000.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6000.0,2025-01-01,150.0,4.825,2.5,2.51,2.32,2.91,2.5,0
Start Points,6060.0,2025-01-01,40.0,0.48,0.6666666666666666,7.419999999999999,7.419999999999999,3.0,0.6666666666666666,0
Mid Points,6060.0,2025-01-01,40.0,0.41,0.6666666666666666,8.683333333333332,8.683333333333332,3.0,0.6666666666666666,0
End Points,6060.0,2025-01-01,20.0,0.18999999999999997,0.3333333333333333,4.1866666666666665,4.1866666666666665,1.0,0.3333333333333333,0
OStart Points,6060.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,6120.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6120.0,2025-01-01,20.0,0.6866666666666666,0.3333333333333333,2.5666666666666664,2.5666666666666664,3.3333333333333335,0.3333333333333333,0
End Points,6120.0,2025-01-01,20.0,0.48666666666666664,0.3333333333333333,3.91,3.91,3.3333333333333335,0.3333333333333333,0
OStart Points,6120.0,2025-01-01,30.0,0.585,0.5,3.05,3.05,2.0,0.5,0
Start Points,6180.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6180.0,2025-01-01,20.0,0.37000000000000005,0.3333333333333333,2.893333333333333,2.893333333333333,1.7,0.3333333333333333,0
End Points,6180.0,2025-01-01,20.0,0.8533333333333334,0.3333333333333333,1.9400000000000002,1.9400000000000002,3.3333333333333335,0.3333333333333333,0
OStart Points,6180.0,2025-01-01,30.0,0.89,0.5,2.825,2.825,3.05,0.5,0
Start Points,6240.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6240.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,6240.0,2025-01-01,60.0,1.8666666666666665,1.0,1.9466666666666665,1.9433333333333334,2.2433333333333336,1.0,0
OStart Points,6240.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,6300.0,2025-01-01,20.0,0.4666666666666666,0.3333333333333333,2.143333333333333,2.143333333333333,1.7,0.3333333333333333,0
Mid Points,6300.0,2025-01-01,20.0,0.2966666666666667,0.3333333333333333,3.783333333333333,3.783333333333333,1.7,0.3333333333333333,0
End Points,6300.0,2025-01-01,20.0,0.2866666666666667,0.3333333333333333,3.9,3.9,1.7,0.3333333333333333,0
OStart Points,6300.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,6360.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6360.0,2025-01-01,60.0,0.79,1.0,7.686666666666667,7.66,3.6999999999999997,1.0,0
End Points,6360.0,2025-01-01,40.0,0.71,0.6666666666666666,6.260000000000001,6.260000000000001,3.6999999999999997,0.6666666666666666,0
OStart Points,6360.0,2025-01-01,90.0,1.93,1.5,4.085,3.6900000000000004,3.165,1.5,0
Start Points,6420.0,2025-01-01,60.0,2.12,1.3333333333333333,8.373333333333333,8.373333333333333,8.033333333333333,1.0,0
Mid Points,6420.0,2025-01-01,40.0,0.7833333333333333,0.6666666666666666,3.8166666666666664,3.813333333333333,2.516666666666667,0.6666666666666666,0
End Points,6420.0,2025-01-01,20.0,0.5,0.3333333333333333,1.96,1.96,1.7,0.3333333333333333,0
OStart Points,6420.0,2025-01-01,30.0,1.435,1.0,6.315,6.315,3.05,0.5,0
Start Points,6480.0,2025-01-01,40.0,1.3866666666666667,1.0,3.9966666666666666,3.9966666666666666,3.6999999999999997,0.6666666666666666,0
Mid Points,6480.0,2025-01-01,40.0,0.41333333333333333,0.6666666666666666,8.65,8.65,3.0,0.6666666666666666,0
End Points,6480.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6480.0,2025-01-01,90.0,1.93,1.0,2.93,2.93,3.5149999999999997,1.5,0
Start Points,6540.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6540.0,2025-01-01,40.0,0.6133333333333334,0.6666666666666666,3.03,2.8333333333333335,1.3499999999999999,0.6666666666666666,0
End Points,6540.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6540.0,2025-01-01,60.0,1.69,1.0,2.465,2.435,2.525,1.0,0
Start Points,6600.0,2025-01-01,40.0,1.3566666666666667,1.0,4.1000000000000005,4.1000000000000005,3.6999999999999997,0.6666666666666666,0
Mid Points,6600.0,2025-01-01,20.0,0.21666666666666667,0.3333333333333333,3.6300000000000003,3.6300000000000003,1.0,0.3333333333333333,0
End Points,6600.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6600.0,2025-01-01,30.0,0.68,0.5,2.555,2.555,2.0,0.5,0
Start Points,6660.0,2025-01-01,40.0,2.6999999999999997,1.3333333333333333,1.5233333333333334,1.5233333333333334,3.3333333333333335,0.6666666666666666,0
Mid Points,6660.0,2025-01-01,60.0,1.0233333333333332,1.0,8.056666666666667,8.056666666666667,4.516666666666667,1.0,0
End Points,6660.0,2025-01-01,20.0,0.22333333333333336,0.3333333333333333,3.483333333333333,3.483333333333333,1.0,0.3333333333333333,0
OStart Points,6660.0,2025-01-01,30.0,0.9,0.5,2.785,2.785,3.05,0.5,0
Start Points,6720.0,2025-01-01,60.0,2.4166666666666665,1.6666666666666667,4.31,4.296666666666667,3.6999999999999997,1.0,0
Mid Points,6720.0,2025-01-01,20.0,0.49666666666666665,0.3333333333333333,3.8000000000000003,3.8000000000000003,3.3333333333333335,0.3333333333333333,0
End Points,6720.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6720.0,2025-01-01,60.0,2.89,1.0,2.97,2.96,5.5,1.0,0
Start Points,6780.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,6780.0,2025-01-01,60.0,0.7866666666666666,1.0,3.8633333333333333,3.8633333333333333,1.4666666666666668,1.0,0
End Points,6780.0,2025-01-01,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,6780.0,2025-01-01,90.0,2.255,1.5,3.08,3.07,2.7,1.5,0
Start Points,6840.0,2025-01-01,40.0,2.3366666666666664,1.3333333333333333,1.3566666666666667,1.3166666666666667,2.516666666666667,0.6666666666666666,0
Mid Points,6840.0,2025-01-01,40.0,0.7999999999999999,0.6666666666666666,3.73,3.73,2.516666666666667,0.6666666666666666,0
